9.863796997070312500e+01
9.861746978759765625e+01
9.791542053222656250e+01
9.704268646240234375e+01
9.592862701416015625e+01
9.447637176513671875e+01
9.254479980468750000e+01
8.991754150390625000e+01
8.627075958251953125e+01
8.124248504638671875e+01
7.494743347167968750e+01
6.919381713867187500e+01
6.753842163085937500e+01
6.681406402587890625e+01
6.632170104980468750e+01
6.572177886962890625e+01
6.500713348388671875e+01
6.398228836059570312e+01
6.225961685180664062e+01
5.864232635498046875e+01
5.572859573364257812e+01
5.572859573364257812e+01
5.343521881103515625e+01
5.081587982177734375e+01
4.912562942504882812e+01
4.847290802001953125e+01
4.776172256469726562e+01
4.688927078247070312e+01
4.607133483886718750e+01
4.545037078857421875e+01
4.481406402587890625e+01
4.409262084960937500e+01
4.294825363159179688e+01
4.172485351562500000e+01
4.025227355957031250e+01
3.885282135009765625e+01
3.689739227294921875e+01
3.483642578125000000e+01
3.257817077636718750e+01
3.054594039916992188e+01
2.859342002868652344e+01
2.679703330993652344e+01
2.523676490783691406e+01
2.380093955993652344e+01
2.279370307922363281e+01
2.190234375000000000e+01
2.121130943298339844e+01
2.043933105468750000e+01
1.959609985351562500e+01
1.866889381408691406e+01
1.763540077209472656e+01
1.660791206359863281e+01
1.550582981109619141e+01
1.493568897247314453e+01
1.441032123565673828e+01
1.397688579559326172e+01
1.358757972717285156e+01
1.320888328552246094e+01
1.288600921630859375e+01
1.254611492156982422e+01
1.225417900085449219e+01
1.193398380279541016e+01
1.193398380279541016e+01
1.163460826873779297e+01
1.132661056518554688e+01
1.104112625122070312e+01
1.076275825500488281e+01
1.049394226074218750e+01
1.019715309143066406e+01
9.974943161010742188e+00
9.771609306335449219e+00
9.566910743713378906e+00
9.384576797485351562e+00
9.191213607788085938e+00
9.008263587951660156e+00
8.805158615112304688e+00
8.602532386779785156e+00
8.415013313293457031e+00
8.235037803649902344e+00
8.092954635620117188e+00
7.953133106231689453e+00
7.827853679656982422e+00
7.704417705535888672e+00
7.565444469451904297e+00
7.423695564270019531e+00
7.306123256683349609e+00
7.183897972106933594e+00
7.083280086517333984e+00
6.974404335021972656e+00
6.885140895843505859e+00
6.800979614257812500e+00
6.709760665893554688e+00
6.629724025726318359e+00
6.539784431457519531e+00
6.461555480957031250e+00
6.375861167907714844e+00
6.284511566162109375e+00
6.187969684600830078e+00
6.088555812835693359e+00
5.997406482696533203e+00
5.913045406341552734e+00
5.828336238861083984e+00
5.746802806854248047e+00
5.746802806854248047e+00
5.648464679718017578e+00
5.558224678039550781e+00
5.487957000732421875e+00
5.418782711029052734e+00
5.360494613647460938e+00
5.290824890136718750e+00
5.225296497344970703e+00
5.150697708129882812e+00
5.075629711151123047e+00
4.998238563537597656e+00
4.920257568359375000e+00
4.844505310058593750e+00
4.769996166229248047e+00
4.698903560638427734e+00
4.628721237182617188e+00
4.558792114257812500e+00
4.485934734344482422e+00
4.426363945007324219e+00
4.371531009674072266e+00
4.312448978424072266e+00
